 Input File ,   id   ,    Differences (COLUMN_NAME)    ,past_due_31_90,past_due_1_30,past_due_91_plus
 INPUT-2 ,2030381,ENTRY PRESENT,0,0,0


 INPUT-1 ,2030405,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2030405,ENTRY PRESENT,0,0,0

 INPUT-1 ,2030436,1043 (past_due_1_30),0,1043,0
 INPUT-2 ,2030436,0 (past_due_1_30),0,0,0

 INPUT-1 ,2031019,2449 (past_due_1_30),0,2449,0
 INPUT-2 ,2031019,0 (past_due_1_30),0,0,0


 INPUT-1 ,2031815,1631 (past_due_1_30),0,1631,0
 INPUT-2 ,2031815,0 (past_due_1_30),0,0,0

 INPUT-1 ,2031929,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2031929,ENTRY PRESENT,0,0,0

 INPUT-1 ,2032103,1825 (past_due_1_30),0,1825,0
 INPUT-2 ,2032103,0 (past_due_1_30),0,0,0

 INPUT-1 ,2032183,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2032183,ENTRY PRESENT,0,0,0

 INPUT-1 ,2032246,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2032246,ENTRY PRESENT,0,0,0

 INPUT-1 ,2032300,1596 (past_due_1_30),0,1596,0
 INPUT-2 ,2032300,0 (past_due_1_30),0,0,0

 INPUT-1 ,2032356,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2032356,ENTRY PRESENT,0,0,0

 INPUT-1 ,2032373,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2032373,ENTRY PRESENT,0,1206,0


 INPUT-1 ,2032769,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2032769,ENTRY PRESENT,0,1056,0


 INPUT-1 ,2032974,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2032974,ENTRY PRESENT,0,0,0


 INPUT-1 ,2034105,624 (past_due_1_30),0,624,0
 INPUT-2 ,2034105,0 (past_due_1_30),0,0,0

 INPUT-1 ,2034359,672 (past_due_1_30),0,672,0
 INPUT-2 ,2034359,0 (past_due_1_30),0,0,0


 INPUT-1 ,2034448,517 (past_due_1_30),0,517,0
 INPUT-2 ,2034448,0 (past_due_1_30),0,0,0

 INPUT-1 ,2034517,594 (past_due_1_30),0,594,0
 INPUT-2 ,2034517,0 (past_due_1_30),0,0,0

 INPUT-1 ,2034625,695 (past_due_1_30),0,695,0
 INPUT-2 ,2034625,0 (past_due_1_30),0,0,0

 INPUT-1 ,2034683,1270 (past_due_1_30),0,1270,0
 INPUT-2 ,2034683,0 (past_due_1_30),0,0,0

 INPUT-1 ,2034748,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2034748,ENTRY PRESENT,0,0,0

 INPUT-1 ,2034929,264 (past_due_1_30),0,264,0
 INPUT-2 ,2034929,0 (past_due_1_30),0,0,0

 INPUT-1 ,2034931,1822 (past_due_1_30),0,1822,0
 INPUT-2 ,2034931,0 (past_due_1_30),0,0,0

 INPUT-1 ,2035071,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2035071,ENTRY PRESENT,0,118.7,0

 INPUT-1 ,2035237,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2035237,ENTRY PRESENT,0,0,0

 INPUT-1 ,2035271,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2035271,ENTRY PRESENT,0,0,0

 INPUT-1 ,2035281,530 (past_due_1_30),0,530,0
 INPUT-2 ,2035281,0 (past_due_1_30),0,0,0

 INPUT-1 ,2035381,1400 (past_due_1_30),0,1400,0
 INPUT-2 ,2035381,0 (past_due_1_30),0,0,0

 INPUT-1 ,2035464,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2035464,ENTRY PRESENT,0,0,0



 INPUT-1 ,2036090,722 (past_due_1_30),0,722,0
 INPUT-2 ,2036090,0 (past_due_1_30),0,0,0

 INPUT-1 ,2036128,3345 (past_due_1_30),0,3345,0
 INPUT-2 ,2036128,0 (past_due_1_30),0,0,0

 INPUT-1 ,2036262,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2036262,ENTRY PRESENT,0,0,0



 INPUT-1 ,2036540,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2036540,ENTRY PRESENT,0,0,0

 INPUT-1 ,2036637,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2036637,ENTRY PRESENT,0,0,0

 INPUT-1 ,2036683,1139 (past_due_1_30),0,1139,0
 INPUT-2 ,2036683,0 (past_due_1_30),0,0,0

 INPUT-1 ,2036725,956 (past_due_1_30),0,956,0
 INPUT-2 ,2036725,1236 (past_due_1_30),0,1236,0

 INPUT-1 ,2036904,837 (past_due_1_30),0,837,0
 INPUT-2 ,2036904,0 (past_due_1_30),0,0,0

 INPUT-1 ,2037111,749 (past_due_1_30),0,749,0
 INPUT-2 ,2037111,0 (past_due_1_30),0,0,0

 INPUT-1 ,2037244,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2037244,ENTRY PRESENT,0,0,0

 INPUT-1 ,2037328,2560 (past_due_1_30),0,2560,0
 INPUT-2 ,2037328,0 (past_due_1_30),0,0,0

 INPUT-1 ,2037339,1113 (past_due_1_30),0,1113,0
 INPUT-2 ,2037339,0 (past_due_1_30),0,0,0

 INPUT-1 ,2037396,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2037396,ENTRY PRESENT,0,0,0

 INPUT-1 ,2037409,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2037409,ENTRY PRESENT,0,0,0

 INPUT-1 ,2037592,1253 (past_due_1_30),0,1253,0
 INPUT-2 ,2037592,0 (past_due_1_30),0,0,0


 INPUT-1 ,2037742,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2037742,ENTRY PRESENT,0,557.5,0

 INPUT-1 ,2037759,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2037759,ENTRY PRESENT,0,0,0

 INPUT-1 ,2037766,2187 (past_due_1_30),0,2187,0
 INPUT-2 ,2037766,0 (past_due_1_30),0,0,0

 INPUT-1 ,2037779,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2037779,ENTRY PRESENT,0,0,0


 INPUT-1 ,2037855,1660 (past_due_1_30),0,1660,0
 INPUT-2 ,2037855,0 (past_due_1_30),0,0,0

 INPUT-1 ,2037858,1190 (past_due_1_30),0,1190,0
 INPUT-2 ,2037858,0 (past_due_1_30),0,0,0

 INPUT-1 ,2037861,296 (past_due_1_30),0,296,0
 INPUT-2 ,2037861,0 (past_due_1_30),0,0,0

 INPUT-1 ,2037909,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2037909,ENTRY PRESENT,0,0,0

 INPUT-1 ,2037942,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2037942,ENTRY PRESENT,0,0,0

 INPUT-1 ,2037950,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2037950,ENTRY PRESENT,0,0,0

 INPUT-1 ,2038104,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2038104,ENTRY PRESENT,0,0,0

 INPUT-1 ,2038129,884 (past_due_1_30),0,884,0
 INPUT-2 ,2038129,0 (past_due_1_30),0,0,0


 INPUT-1 ,2038238,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2038238,ENTRY PRESENT,0,0,0

 INPUT-1 ,2038242,972 (past_due_1_30),0,972,0
 INPUT-2 ,2038242,0 (past_due_1_30),0,0,0

 INPUT-1 ,2038288,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2038288,ENTRY PRESENT,0,0,0

 INPUT-1 ,2038316,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2038316,ENTRY PRESENT,0,0,0

 INPUT-1 ,2038317,2110 (past_due_1_30),0,2110,0
 INPUT-2 ,2038317,1939 (past_due_1_30),0,1939,0

 INPUT-1 ,2038396,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2038396,ENTRY PRESENT,0,0,0

 INPUT-1 ,2038415,1085 (past_due_1_30),0,1085,0
 INPUT-2 ,2038415,0 (past_due_1_30),0,0,0

 INPUT-1 ,2038453,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2038453,ENTRY PRESENT,0,517,0


 INPUT-1 ,2038486,2467 (past_due_1_30),0,2467,0
 INPUT-2 ,2038486,0 (past_due_1_30),0,0,0

 INPUT-1 ,2038837,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2038837,ENTRY PRESENT,0,0,0

 INPUT-1 ,2038891,1403 (past_due_1_30),0,1403,0
 INPUT-2 ,2038891,0 (past_due_1_30),0,0,0

 INPUT-1 ,2038911,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2038911,ENTRY PRESENT,0,0,0

 INPUT-1 ,2038960,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2038960,ENTRY PRESENT,0,0,0

 INPUT-1 ,2039087,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2039087,ENTRY PRESENT,0,0,0

 INPUT-1 ,2039155,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2039155,ENTRY PRESENT,0,10,0

 INPUT-1 ,2039202,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2039202,ENTRY PRESENT,0,0,0

 INPUT-1 ,2039260,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2039260,ENTRY PRESENT,0,0,0

 INPUT-1 ,2039276,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2039276,ENTRY PRESENT,0,0,0

 INPUT-1 ,2039456,1860 (past_due_1_30),0,1860,0
 INPUT-2 ,2039456,0 (past_due_1_30),0,0,0

 INPUT-1 ,2039589,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2039589,ENTRY PRESENT,0,0,0

 INPUT-1 ,2039959,1114 (past_due_1_30),0,1114,0
 INPUT-2 ,2039959,835.47 (past_due_1_30),0,835.47,0

 INPUT-1 ,2039977,796 (past_due_1_30),0,796,0
 INPUT-2 ,2039977,663.3 (past_due_1_30),0,663.3,0

 INPUT-1 ,2039979,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2039979,ENTRY PRESENT,0,0,0

 INPUT-1 ,2039986,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2039986,ENTRY PRESENT,0,0,0

 INPUT-1 ,2040010,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2040010,ENTRY PRESENT,0,0,0

 INPUT-1 ,2040127,2862 (past_due_1_30),0,2862,0
 INPUT-2 ,2040127,0 (past_due_1_30),0,0,0

 INPUT-1 ,2040151,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2040151,ENTRY PRESENT,0,0,0


 INPUT-1 ,2040341,668 (past_due_1_30),0,668,0
 INPUT-2 ,2040341,0 (past_due_1_30),0,0,0

 INPUT-1 ,2040449,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2040449,ENTRY PRESENT,0,0,0

 INPUT-1 ,2040615,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2040615,ENTRY PRESENT,0,0,0


 INPUT-1 ,2040743,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2040743,ENTRY PRESENT,0,0,0

 INPUT-1 ,2040820,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2040820,ENTRY PRESENT,0,0,0

 INPUT-1 ,2040828,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2040828,ENTRY PRESENT,0,0,0

 INPUT-1 ,2040983,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2040983,ENTRY PRESENT,0,0,0

 INPUT-1 ,2040984,1133 (past_due_1_30),0,1133,0
 INPUT-2 ,2040984,0 (past_due_1_30),0,0,0

 INPUT-1 ,2041041,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2041041,ENTRY PRESENT,0,0,0

 INPUT-1 ,2041137,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2041137,ENTRY PRESENT,0,721,0

 INPUT-1 ,2041140,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2041140,ENTRY PRESENT,0,0,0

 INPUT-1 ,2041148,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2041148,ENTRY PRESENT,0,0,0

 INPUT-1 ,2041176,1330 (past_due_1_30),0,1330,0
 INPUT-2 ,2041176,0 (past_due_1_30),0,0,0

 INPUT-1 ,2041181,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2041181,ENTRY PRESENT,0,0,0

 INPUT-1 ,2041251,408 (past_due_1_30),0,408,0
 INPUT-2 ,2041251,0 (past_due_1_30),0,0,0

 INPUT-1 ,2041262,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2041262,ENTRY PRESENT,0,0,0


 INPUT-1 ,2041349,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2041349,ENTRY PRESENT,0,4,0

 INPUT-1 ,2041396,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2041396,ENTRY PRESENT,0,2070,0

 INPUT-1 ,2041471,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2041471,ENTRY PRESENT,0,0,0

 INPUT-1 ,2041505,892 (past_due_1_30),0,892,0
 INPUT-2 ,2041505,0 (past_due_1_30),0,0,0

 INPUT-1 ,2041525,399 (past_due_1_30),0,399,0
 INPUT-2 ,2041525,0 (past_due_1_30),0,0,0

 INPUT-1 ,2041534,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2041534,ENTRY PRESENT,0,0,0

 INPUT-1 ,2041564,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2041564,ENTRY PRESENT,0,0,0

 INPUT-1 ,2041574,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2041574,ENTRY PRESENT,0,0,0

 INPUT-1 ,2041637,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2041637,ENTRY PRESENT,0,0,0

 INPUT-1 ,2041674,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2041674,ENTRY PRESENT,0,0,0

 INPUT-1 ,2041761,597 (past_due_1_30),0,597,0
 INPUT-2 ,2041761,0 (past_due_1_30),0,0,0

 INPUT-1 ,2041962,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2041962,ENTRY PRESENT,0,0,0


 INPUT-1 ,2042138,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2042138,ENTRY PRESENT,0,0,0

 INPUT-1 ,2042357,1279 (past_due_1_30),0,1279,0
 INPUT-2 ,2042357,0 (past_due_1_30),0,0,0

 INPUT-1 ,2042359,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2042359,ENTRY PRESENT,0,0,0

 INPUT-1 ,2042498,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2042498,ENTRY PRESENT,0,0,0

 INPUT-1 ,2042508,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2042508,ENTRY PRESENT,0,0,0

 INPUT-1 ,2042509,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2042509,ENTRY PRESENT,0,0,0


 INPUT-1 ,2042605,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2042605,ENTRY PRESENT,0,855,0

 INPUT-1 ,2042610,1366 (past_due_1_30),0,1366,0
 INPUT-2 ,2042610,0 (past_due_1_30),0,0,0

 INPUT-1 ,2042623,2289 (past_due_1_30),0,2289,0
 INPUT-2 ,2042623,0 (past_due_1_30),0,0,0

 INPUT-1 ,2042723,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2042723,ENTRY PRESENT,0,0,0

 INPUT-1 ,2042829,1635 (past_due_1_30),0,1635,0
 INPUT-2 ,2042829,0 (past_due_1_30),0,0,0



 INPUT-1 ,2042958,1509 (past_due_1_30),0,1509,0
 INPUT-2 ,2042958,0 (past_due_1_30),0,0,0


 INPUT-1 ,2043061,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2043061,ENTRY PRESENT,0,0,0

 INPUT-1 ,2043150,661 (past_due_1_30),0,661,0
 INPUT-2 ,2043150,0 (past_due_1_30),0,0,0

 INPUT-1 ,2043259,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2043259,ENTRY PRESENT,0,0,0

 INPUT-1 ,2043405,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2043405,ENTRY PRESENT,0,0,0

 INPUT-1 ,2043549,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2043549,ENTRY PRESENT,0,0,0

 INPUT-1 ,2043688,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2043688,ENTRY PRESENT,0,0,0

 INPUT-1 ,2043827,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2043827,ENTRY PRESENT,0,0,0

 INPUT-1 ,2044037,2015 (past_due_1_30),0,2015,0
 INPUT-2 ,2044037,0 (past_due_1_30),0,0,0

 INPUT-1 ,2044052,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2044052,ENTRY PRESENT,0,633,0

 INPUT-1 ,2044111,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2044111,ENTRY PRESENT,0,0,0

 INPUT-1 ,2044120,2509 (past_due_1_30),0,2509,0
 INPUT-2 ,2044120,0 (past_due_1_30),0,0,0

 INPUT-1 ,2044151,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2044151,ENTRY PRESENT,0,0,0

 INPUT-1 ,2044193,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2044193,ENTRY PRESENT,0,0,0

 INPUT-1 ,2044222,886 (past_due_1_30),0,886,0
 INPUT-2 ,2044222,0 (past_due_1_30),0,0,0

 INPUT-1 ,2044311,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2044311,ENTRY PRESENT,0,0,0

 INPUT-1 ,2044373,1130 (past_due_1_30),0,1130,0
 INPUT-2 ,2044373,0 (past_due_1_30),0,0,0

 INPUT-1 ,2044420,5763 (past_due_1_30),0,5763,0
 INPUT-2 ,2044420,0 (past_due_1_30),0,0,0

 INPUT-1 ,2044492,1004 (past_due_1_30),0,1004,0
 INPUT-2 ,2044492,0 (past_due_1_30),0,0,0

 INPUT-1 ,2044573,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2044573,ENTRY PRESENT,0,0,0

 INPUT-1 ,2044637,1998 (past_due_1_30),0,1998,0
 INPUT-2 ,2044637,0 (past_due_1_30),0,0,0

 INPUT-1 ,2044668,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2044668,ENTRY PRESENT,0,0,0

 INPUT-1 ,2044699,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2044699,ENTRY PRESENT,0,0,0

 INPUT-1 ,2044829,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2044829,ENTRY PRESENT,0,0,0


 INPUT-1 ,2044991,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2044991,ENTRY PRESENT,0,676,0


 INPUT-1 ,2045075,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2045075,ENTRY PRESENT,0,0,0

 INPUT-1 ,2045198,1574 (past_due_1_30),0,1574,0
 INPUT-2 ,2045198,0 (past_due_1_30),0,0,0

 INPUT-1 ,2045243,545 (past_due_1_30),0,545,0
 INPUT-2 ,2045243,0 (past_due_1_30),0,0,0

 INPUT-1 ,2045250,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2045250,ENTRY PRESENT,0,0,0

 INPUT-1 ,2045323,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2045323,ENTRY PRESENT,0,0,0

 INPUT-1 ,2045350,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2045350,ENTRY PRESENT,0,0,0

 INPUT-1 ,2045358,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2045358,ENTRY PRESENT,0,0,0

 INPUT-1 ,2045446,1201 (past_due_1_30),0,1201,0
 INPUT-2 ,2045446,0 (past_due_1_30),0,0,0


 INPUT-1 ,2045642,944 (past_due_1_30),0,944,0
 INPUT-2 ,2045642,0 (past_due_1_30),0,0,0

 INPUT-1 ,2045653,849 (past_due_1_30),0,849,0
 INPUT-2 ,2045653,0 (past_due_1_30),0,0,0

 INPUT-1 ,2045659,2024 (past_due_1_30),0,2024,0
 INPUT-2 ,2045659,0 (past_due_1_30),0,0,0

 INPUT-1 ,2045662,691 (past_due_1_30),0,691,0
 INPUT-2 ,2045662,0 (past_due_1_30),0,0,0

 INPUT-1 ,2045711,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2045711,ENTRY PRESENT,0,0,0

 INPUT-1 ,2045747,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT,ENTRY NOT PRESENT
 INPUT-2 ,2045747,ENTRY PRESENT,0,0,0

